species,longitude,latitude,eventDate,coordinateUncertaintyM,basisOfRecord,license
Macropus giganteus,151.054232,-32.430389,2020-01-07,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.524129,-28.184366,2023-09-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.217895,-33.57408,2024-04-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.884148,-30.514969,2025-09-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.166122,-29.477196,2022-04-22,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.181102,-33.669629,2022-03-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.119468,-33.669278,2024-07-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.970579,-29.856316,2023-09-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.603639,-35.010586,2020-08-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.598581,-32.625088,2025-02-09,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.594455,-36.410247,2024-10-08,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.219351,-33.506424,2021-08-31,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.827744,-36.708679,2021-08-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.86484,-37.1306,2022-09-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,147.869385,-35.144371,2024-05-29,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.904364,-36.397071,2022-12-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.063678,-30.891605,2023-12-16,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.866893,-34.713627,2024-05-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.46001,-37.65589,2025-11-27,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.789419,-31.525088,2021-03-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.911029,-33.644601,2024-11-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.81026,-35.215315,2022-09-19,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.154977,-34.416077,2024-06-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.234831,-35.510166,2024-05-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.028546,-36.245107,2025-04-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.359711,-35.253931,2025-06-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.62734,-38.47773,2023-10-12,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,148.393687,-32.890996,2024-08-16,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.844245,-36.058623,2025-04-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.446295,-35.233101,2022-07-26,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.49952,-30.505273,2025-06-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.234586,-35.413938,2020-01-30,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.029977,-30.915217,2022-09-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.356488,-32.738109,2020-10-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.721747,-33.728975,2023-03-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.565532,-34.964165,2024-06-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.119663,-36.183424,2024-09-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.96801,-33.571973,2021-05-03,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.929112,-31.162203,2020-08-11,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.306811,-35.636146,2023-01-01,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.700183,-32.220889,2022-01-22,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.158711,-35.453206,2024-08-22,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.224074,-33.426372,2021-05-17,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.209744,-33.477568,2024-10-08,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.443672,-35.387087,2024-12-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.471787,-34.420393,2024-04-03,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.05216,-33.380565,2024-07-03,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.62194,-34.559594,2025-02-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.365652,-32.634303,2020-09-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.875297,-30.543056,2025-07-25,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.906929,-33.432972,2024-10-09,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.568941,-34.234657,2025-01-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.20783,-33.578973,2023-11-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.665775,-30.497251,2021-10-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.83516,-36.856008,2022-04-25,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.811679,-33.655574,2023-09-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.856676,-33.704666,2021-09-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.061295,-31.062901,2024-07-28,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.175566,-29.408441,2025-06-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.207325,-35.563038,2020-10-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.249335,-35.707114,2024-06-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.590621,-35.150222,2021-07-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.48813,-36.91679,2021-11-08,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.373179,-33.672654,2022-08-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.270876,-32.699818,2021-06-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.436218,-33.236563,2024-10-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.444633,-35.371308,2020-09-11,914.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.335308,-34.502858,2024-09-03,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.603228,-34.909728,2025-04-12,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.905954,-33.694292,2024-08-26,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.740081,-35.569842,2023-09-27,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,145.44287,-35.85559,2020-08-09,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.520818,-34.245842,2022-04-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.488672,-30.609227,2025-06-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.266868,-33.659137,2024-05-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.544182,-27.435337,2024-03-23,14.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.570752,-32.341183,2021-04-22,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.625398,-35.0993,2022-11-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.331947,-35.384514,2024-07-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.278525,-36.629182,2025-04-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.68031,-36.844859,2025-05-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.137609,-36.049911,2024-01-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.155718,-35.871671,2023-10-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.449435,-35.331402,2022-10-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.987239,-32.380256,2025-09-24,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.006363,-35.174165,2024-12-09,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.323879,-35.386629,2021-11-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.175047,-30.551544,2023-11-17,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.729998,-33.54074,2024-10-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.002743,-29.600201,2022-09-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.45635,-36.91728,2024-09-24,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.362286,-33.42759,2024-11-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.363548,-32.140121,2023-10-09,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.822603,-33.702388,2023-04-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.046861,-30.890843,2023-02-26,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.260665,-32.696625,2021-07-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.4423,-37.5789,2024-04-05,80.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.683346,-33.639272,2024-11-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.683481,-35.294293,2020-02-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.898628,-33.789893,2023-12-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.930647,-34.808451,2025-03-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.916444,-33.805604,2024-12-15,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.830679,-33.976171,2024-10-30,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.68145,-33.81445,2024-05-28,250.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.550255,-34.205182,2023-12-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.27923,-37.05288,2025-03-13,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.477786,-31.807285,2025-10-23,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.620793,-35.004862,2020-07-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.946462,-33.816474,2024-01-15,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.727758,-33.947846,2024-09-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.958543,-32.294617,2023-09-01,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.534238,-33.169224,2022-03-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.723671,-33.719235,2021-12-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.703268,-37.089838,2022-02-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.204123,-30.590385,2022-09-19,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.149433,-34.552858,2020-03-15,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.81737,-31.89136,2020-03-29,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.187786,-30.606273,2020-03-18,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.228764,-33.448287,2025-11-10,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.559765,-32.780616,2023-05-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.334602,-33.77045,2021-07-21,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.782764,-36.796462,2023-06-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.581509,-35.086297,2024-11-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.486602,-32.894347,2021-07-25,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.828557,-34.627276,2022-09-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.850252,-31.149829,2022-06-18,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.289847,-35.133029,2023-02-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.018269,-35.072542,2024-12-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.885138,-30.503566,2025-09-11,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.504504,-31.829897,2025-01-27,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.264705,-31.117232,2025-05-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.200056,-33.410947,2022-12-06,250.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.204677,-35.508352,2025-04-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,141.44225,-37.87548,2023-10-18,10.0,OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.142798,-33.476523,2024-09-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,146.837672,-36.037017,2023-07-02,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.287705,-29.358891,2025-05-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.827243,-37.020107,2023-07-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.43716,-34.97704,2023-06-19,200.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.143207,-35.944436,2022-09-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.824001,-36.709441,2022-05-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.485254,-34.443024,2023-10-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.888003,-33.717251,2024-09-20,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.186946,-30.574692,2022-11-29,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.857543,-32.96365,2024-07-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.129501,-32.695415,2024-05-16,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.008579,-36.047218,2025-02-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.639138,-34.704809,2024-03-02,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.230711,-35.376818,2021-07-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.813177,-31.279588,2020-03-25,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.829228,-35.016704,2021-12-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.750266,-34.722192,2023-07-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.562687,-32.767187,2024-12-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.386392,-35.521294,2024-05-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.181807,-30.166734,2024-04-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.162489,-33.888248,2025-06-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.195157,-33.38016,2025-04-15,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.832189,-33.946622,2024-03-26,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.056594,-33.696554,2024-09-12,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.38987,-38.17646,2025-05-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,150.846748,-34.005171,2022-05-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.957093,-38.408046,2023-07-05,11.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.270763,-33.529428,2024-05-11,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.287488,-29.064461,2025-04-29,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.970273,-33.570584,2021-05-31,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.201406,-35.428682,2021-06-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.181902,-33.366096,2025-09-09,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.160268,-35.477911,2022-01-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.229213,-33.459853,2023-10-31,1.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.492316,-35.268194,2024-12-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.342705,-35.219491,2024-07-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.27466,-32.706243,2021-11-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.183332,-35.490993,2023-08-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.83248,-33.766672,2021-03-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.806738,-32.355119,2022-03-09,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.97498,-32.454372,2025-02-27,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.18996,-30.155025,2024-09-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.714255,-33.60629,2024-02-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.28466,-33.681216,2022-11-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.885417,-29.810118,2023-10-03,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.434158,-31.866096,2025-03-04,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.863935,-36.945002,2024-01-31,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.451679,-31.687084,2023-08-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.331143,-35.192838,2024-05-19,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.188543,-30.175612,2023-09-01,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.058218,-36.431719,2022-03-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.164913,-33.540011,2021-03-15,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.150684,-35.883658,2024-02-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,147.307076,-35.722092,2024-01-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.121678,-35.642131,2024-11-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.98344,-33.563074,2025-01-23,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.819027,-31.638263,2020-07-21,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.195508,-35.405089,2020-12-31,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.731036,-33.776249,2024-12-01,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.102093,-28.867809,2026-01-14,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.66322,-35.181548,2024-03-08,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.546628,-34.514336,2021-05-28,1.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.968868,-33.101905,2025-06-12,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.817984,-33.60996,2023-10-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.585287,-34.991901,2025-06-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.422671,-29.479734,2023-01-16,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.165793,-35.638894,2020-02-05,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.181295,-35.716948,2022-10-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.657301,-31.878512,2025-04-13,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.2346,-36.68386,2021-10-20,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,148.270267,-36.461592,2023-03-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.315473,-35.168453,2025-04-16,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.573315,-34.912796,2023-08-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.078464,-33.274055,2025-04-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.775928,-32.373538,2023-05-17,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.066186,-35.212856,2024-04-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,153.000275,-30.612645,2021-10-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.380065,-34.526986,2024-12-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.589424,-35.146458,2020-09-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.324894,-35.195464,2022-05-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.035822,-35.099055,2021-09-06,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.1192,-33.9149,2020-01-01,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.79896,-32.51807,2020-07-31,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.574158,-37.504553,2025-03-19,4.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,151.347162,-30.081535,2022-12-04,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.387912,-35.511213,2023-09-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.383248,-35.406474,2024-07-25,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.985392,-34.881236,2023-07-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.89729,-36.46413,2020-04-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.963893,-35.906382,2021-02-10,300.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,152.15515,-32.65163,2023-01-22,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,143.62157,-38.51945,2022-05-09,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Macropus giganteus,149.238585,-35.351009,2020-05-08,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.614339,-34.912553,2022-04-02,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,144.977268,-38.431514,2025-06-24,81.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,150.147073,-30.545601,2023-09-27,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,148.922172,-34.858083,2025-05-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Macropus giganteus,149.987655,-35.394606,2024-05-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
